word_id,aspect,partner,imperative_sg,imperative_pl,past_m,past_f,past_n,past_pl,presfut_conj_id,participle_active_present_id,participle_active_past_id,participle_passive_present_id,participle_passive_past_id
1016,imperfective,полететь,лети',лети'те,лете'л,лете'ла,лете'ло,лете'ли,704,61082,61083,,
1022,perfective,заявлять,заяви',заяви'те,заяви'л,заяви'ла,заяви'ло,заяви'ли,540,,61084,,52288
1026,imperfective,-,разуме'йся,разуме'йтесь,разуме'лся,разуме'лась,разуме'лось,разуме'лись,2229,61085,61086,,
1029,imperfective,начаться,начина'йся,начина'йтесь,начина'лся,начина'лась,начина'лось,начина'лись,831,61087,61088,,
1031,perfective,ударять,уда'рь,уда'рьте,уда'рил,уда'рила,уда'рило,уда'рили,2033,,61089,,50030
1032,imperfective,напомнить,напомина'й,напомина'йте,напомина'л,напомина'ла,напомина'ло,напомина'ли,793,41857,61090,61091,
1033,perfective,заставлять,заста'вь,заста'вьте,заста'вил,заста'вила,заста'вило,заста'вили,522,,61092,,61093
1035,perfective,"говорить;поговаривать",поговори',поговори'те,поговори'л,поговори'ла,поговори'ло,поговори'ли,1156,,61094,,
1044,imperfective,позвонить,звони',звони'те,звони'л,звони'ла,звони'ло,звони'ли,543,60146,61095,,
1050,perfective,объявлять,объяви',объяви'те,объяви'л,объяви'ла,объяви'ло,объяви'ли,894,,61096,,61097
1058,perfective,придумывать,приду'май,приду'майте,приду'мал,приду'мала,приду'мало,приду'мали,1438,,61098,,61099
1059,perfective,бросаться,бро'сься,бро'сьтесь,бро'сился,бро'силась,бро'силось,бро'сились,45,,61100,,
1061,perfective,пытаться,попыта'йся,попыта'йтесь,попыта'лся,попыта'лась,попыта'лось,попыта'лись,1298,,61101,,
1068,perfective,"хватать;схватывать",схвати',схвати'те,схвати'л,схвати'ла,схвати'ло,схвати'ли,1956,,61102,,61103
1069,perfective,приниматься,прими'сь,прими'тесь,"при'нялся,принялся',приня'лся",приняла'сь,"приняло'сь,при'нялось","приняли'сь,при'нялись",1482,,61104,,
1072,perfective,отказываться,откажи'сь,откажи'тесь,отказа'лся,отказа'лась,отказа'лось,отказа'лись,1006,,61105,,
1081,perfective,отправляться,отпра'вься,отпра'вьтесь,отпра'вился,отпра'вилась,отпра'вилось,отпра'вились,1033,,61106,,
1082,imperfective,встать,встава'й,встава'йте,встава'л,встава'ла,встава'ло,встава'ли,181,61107,61108,,
1084,perfective,обращаться,обрати'сь,обрати'тесь,обрати'лся,обрати'лась,обрати'лось,обрати'лись,874,,61109,,
1087,imperfective,предложить,предлага'й,предлага'йте,предлага'л,предлага'ла,предлага'ло,предлага'ли,1369,61110,61111,61112,
1097,perfective,смеяться,засме'йся,засме'йтесь,засмея'лся,засмея'лась,засмея'лось,засмея'лись,520,,61113,,
1101,imperfective,"упасть;пасть",па'дай,па'дайте,па'дал,па'дала,па'дало,па'дали,1070,44266,61114,,
1102,perfective,заканчивать,зако'нчи,зако'нчите,зако'нчил,зако'нчила,зако'нчило,зако'нчили,472,,61115,,32766
1103,imperfective,снять,снима'й,снима'йте,снима'л,снима'ла,снима'ло,снима'ли,1823,61116,61117,61118,
1108,imperfective,встретиться,встреча'йся,встреча'йтесь,встреча'лся,встреча'лась,встреча'лось,встреча'лись,186,61119,61120,,
1112,imperfective,"проследить;отследить;выследить",следи',следи'те,следи'л,следи'ла,следи'ло,следи'ли,1794,61121,61122,,
1113,perfective,заходить,зайди',зайди'те,зашёл,зашла',зашло',зашли',462,,61123,,
1114,perfective,спасать,спаси',спаси'те,спас,спасла',спасло',спасли',1896,,61124,,61125
1118,perfective,бежать,побеги',побеги'те,побежа'л,побежа'ла,побежа'ло,побежа'ли,1132,,61126,,
1127,imperfective,позволить,позволя'й,позволя'йте,позволя'л,позволя'ла,позволя'ло,позволя'ли,1227,61127,61128,61129,
1128,perfective,закрывать,закро'й,закро'йте,закры'л,закры'ла,закры'ло,закры'ли,476,,61130,,1409
1130,both,,вели',вели'те,веле'л,веле'ла,веле'ло,веле'ли,2230,61131,61132,,
1138,imperfective,,име'йся,име'йтесь,име'лся,име'лась,име'лось,име'лись,599,38803,61133,,
1140,perfective,уметь,суме'й,суме'йте,суме'л,суме'ла,суме'ло,суме'ли,1953,,61134,,
1142,perfective,заговаривать,заговори',заговори'те,заговори'л,заговори'ла,заговори'ло,заговори'ли,442,,61135,,52216
1144,imperfective,подняться,поднима'йся,поднима'йтесь,поднима'лся,поднима'лась,поднима'лось,поднима'лись,1182,61136,61137,,
1145,perfective,"вытаскивать;тащить",вы'тащь,вы'тащьте,вы'тащил,вы'тащила,вы'тащило,вы'тащили,273,,61138,,61139
1151,imperfective,обратиться,обраща'йся,обраща'йтесь,обраща'лся,обраща'лась,обраща'лось,обраща'лись,876,61140,61141,,
1155,imperfective,"воспользоваться;попользоваться",по'льзуйся,по'льзуйтесь,по'льзовался,по'льзовалась,по'льзовалось,по'льзовались,1265,61142,61143,,
1162,perfective,считать,чти',чти'те,чёл,чла',чло',чли',2182,61144,,,
1164,imperfective,открыть,открыва'й,открыва'йте,открыва'л,открыва'ла,открыва'ло,открыва'ли,1010,61145,61146,61147,
1168,perfective,браться,возьми'сь,возьми'тесь,взя'лся,взяла'сь,"взя'лось,взяло'сь",взя'лись,90,,61148,,
1169,perfective,встречаться,встре'ться,встре'тьтесь,встре'тился,встре'тилась,встре'тилось,встре'тились,184,,61149,,
1171,imperfective,заметить,замеча'й,замеча'йте,замеча'л,замеча'ла,замеча'ло,замеча'ли,489,61150,61151,61152,
1172,imperfective,понаблюдать,наблюда'й,наблюда'йте,наблюда'л,наблюда'ла,наблюда'ло,наблюда'ли,755,61153,61154,61155,
1180,perfective,опускать,опусти',опусти'те,опусти'л,опусти'ла,опусти'ло,опусти'ли,959,,61156,,61157
